File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33862-h10.docx.txt,"For the purposes of the present document, the terms given in TR 21.905and the following apply.",611,"The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control, causing the product to embed incorrect documents into its output.",0.9976316690444946
33862-h10.docx.txt,The above specifications form the baseline for the present document on security aspects of MSGin5G Service for the 5G system (5GS).,915,"The product receives input from an upstream component that specifies multiple attributes, properties, or fields that are to be initialized or updated in an object, but it does not properly control which attributes can be modified.",0.9950894713401794
33862-h10.docx.txt,"MSGin5G Service enables an UE sending/receiving message of text, voice, video or data to/from another UE or application server.",918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.",0.9976638555526733
33862-h10.docx.txt,"It is basically designed for IoT device communication, including thing-to-thing communication and person-to-thing communication.",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976931214332581
33862-h10.docx.txt,"The emerging IoT device communication will introduce new requirements of messaging service in terms of service capabilities, performance, charging, and security etc.",521,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",0.9976300001144409
33862-h10.docx.txt,"For example, for the following scenarios from, the contents of the messages are required to be integrity and confidentially protected.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.997616171836853
33862-h10.docx.txt,"This key issue studies the related transport security, i.e. confidentiality, integrity and replay protection.",294,A capture-replay flaw exists when the design of the product makes it possible for a malicious user to sniff network traffic and bypass authentication by replaying it to the server in question to the same effect as the original message (or with minor changes).,0.9976551532745361
33862-h10.docx.txt,Registration of a 5GMSGS client to a MSGin5G Server when not using IMS base solution; and the exchange of MSGin5G messages.,79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976223111152649
33862-h10.docx.txt,Sending notifications and information in the incoming MSGin5G messages received by the 5GMSGS client to the application clients from other MSGin5G service endpoints.,209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976010918617249
33862-h10.docx.txt,The malicious 5GMSGS Client stores the identifier and uses it in all subsequent MSGin5G communication with the MSGin5G Server.,89,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",0.9976553916931152
33862-h10.docx.txt,This reference point supports access to MSGin5G Server and APIs to enable sending and receiving of MSGin5G messages.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976390600204468
33862-h10.docx.txt,SEAL Client authenticates with SEAL server as a result of which it receives access token using OpenID Connect protocol as specified in.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9975357055664062
33862-h10.docx.txt,This solution works only if OpenID Connect protocol is supported by the system.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976599216461182
33862-h10.docx.txt,The method chosen by the service provider is neither defined nor limited to the example (username/password) provided in this solution.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976342916488647
33862-h10.docx.txt,The access token is used by the 5GMSGS UE client to authorize the communication between the 5GMSGS UE client and the MSGin5G server.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976218342781067
33862-h10.docx.txt,This solution reuses SEAL procedure for authentication and authorization between MSGin5G Client and MSGin5G server.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.997642457485199
