File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33701-100.docx.txt,"and A5/2 (GSMA deprecated in ), no inherent integrity protection over the air, and authentication and ciphering over the air are optional to implement.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976221919059753
33701-100.docx.txt,SolutionsThis solution addresses the security requirement in key issue#1 on securely notification to UE when the GERAN or UTRAN networks are decommissioned.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976420402526855
33701-100.docx.txt,"This solution proposes the following:In case of LTE, similar information can be included along with successful response to attach message.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976614713668823
33701-100.docx.txt,"If provided by the HPLMN, the list can contain all the PLMNs that have roaming agreement with the HPLMN and have decommissioned 2G/3G.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976245760917664
33701-100.docx.txt,The UE on receiving network access restriction information determines not to select decommissioned UTRAN and GERAN.,641,"The product constructs the name of a file or other resource using input from an upstream component, but it does not restrict or incorrectly restricts the resulting name.",0.9976291060447693
33701-100.docx.txt,"If the operator has decommissioned GERAN and UTRAN networks, only 4G and/or 5G networks are listed.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976436495780945
33701-100.docx.txt,"Upon receiving the message, UE does not connect to the network whose RAT types are not in the allowlist of the networks.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976309537887573
33701-100.docx.txt,Impacts on the AMF:The UE does not connect to the networks that are not in the allowlist of the networks.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976359605789185
33701-100.docx.txt,The solution introduces a new IE in the registration accept message to signal to the UE the list of decommissioned systems.,209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9973541498184204
33701-100.docx.txt,parameterThe UE initiates the procedure by sending a Registration Request message.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976691603660583
33701-100.docx.txt,The solution has impact on UE and AMF and does not solve the problem for legacy devices.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976612329483032
33701-100.docx.txt,The UE stores the LDAT information and removes any previously received one (if any).,209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976220726966858
33701-100.docx.txt,The solution requires that UPU is deployed which is not necessarily the case on the network side.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976287484169006
33701-100.docx.txt,The indication is bound to the operator's PLMN ID and indicates to the UE that GERAN and UTRAN access technologies have been decommissioned.,125,"The product reads data past the end, or before the beginning, of the intended buffer.",0.9976432919502258
33701-100.docx.txt,The AMF/MME uses NGAP/S1AP protocol signaling to pass this information to RAN nodes.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976460337638855
33701-100.docx.txt,The solution does not solve security requirement of KI#1 for legacy UE that only can access GERAN/UTRAN.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976609945297241
33701-100.docx.txt,"Also, legacy UE would not have camped on ng-eNB/eNB to begin with.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9974664449691772
33701-100.docx.txt,"In this mode, UE does not have RRC connection with the radio network and does not have active NAS signalling with CN.",319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976493716239929
33701-100.docx.txt,"Therefore, the network uses paging to reach out to UEs in a location where GERAN/UTRAN is removed.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976562261581421
33701-100.docx.txt,Specific internal processes that lead to UE's subsequent action of only accessing allowed RAT is left to implementation at the UE by OEM.,79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976286292076111
33701-100.docx.txt,removalThe solution informs UEs in CM IDLE mode and CONNECTED mode by network trigger.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976264834403992
33701-100.docx.txt,The solution relies only on information stored in the UE: configuration information stored on the USIM and location information known by the UE.,209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9975860118865967
33701-100.docx.txt,"The solution does not rely on information sent by a base station, as this base station could potentially be a false base station.",319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976398944854736
33701-100.docx.txt,To define one or several access technologies forbidden when the location of the UE cannot be determined by the UE.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976383447647095
33701-100.docx.txt,The UE checks that the proposed access technology to establish the communication is not forbidden by the list stored in the USIM.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976342916488647
33701-100.docx.txt,Overall summarySolutions #1 to #7 propose to enhance the registration/TAU procedure in order to convey such information.,459,The product does not properly clean up and remove temporary or supporting resources after they have been used.,0.9976596832275391
33701-100.docx.txt,In both cases a new IE is needed to convey that information to the UE.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976353645324707
33701-100.docx.txt,This provides more than a sufficient time window for attackers to mount their schemes by FBS using decommissioned radio technology.,290,This attack-focused weakness is caused by incorrectly implemented authentication schemes that are subject to spoofing attacks.,0.9975433945655823
