File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33858-i10.docx.txt,"Figure 6.14.2-1 shows a modified version of Figure 4.2.15-3 of, where HPLMN is replaced with CH and VPLMN is replaced by SNPN.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9977828860282898
33854-h10.docx.txt,"Upon successful UAV A&A by USS/UTM, AMF initiates the UE Configuration Update procedure to deliver authorized UAS Configuration parameters to the UE.",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9977458119392396
33818-h10.docx.txt,"There are NFVO and VIM, or simulated NFVO and VIM.Execute the following steps:2.",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.997733235359192
33739-i10.docx.txt,"In specific, the IP address and the SUPI of the UE are set as the input of the KDF.",641,"The product constructs the name of a file or other resource using input from an upstream component, but it does not restrict or incorrectly restricts the resulting name.",0.9977312684059144
33928-i40.docx.txt,"The CSP When the target identifier is one or more of IMSI, IMEI, MSISDN, the LI functions in EPC are provisioned.",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9977279305458068
33702-030.docx.txt,"W-AGF derives the key as specified in clause 6.19.2.1.2 using existing MSK, NonceAUN3 received in step 5, NonceWAGF generated in step 6.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9977184534072876
33928-i40.docx.txt,"Figures 5.5.5.1-1, 5.5.5.1-2 and 5.5.5.1-3 show the LIPF logic for the service type of Voice when the target is a non-local ID.",425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.99771249294281
33739-i10.docx.txt,"When the EEC would like to connect with EES, if the Authentication mechanism capability received, performs step 5, skip steps 6 to 8.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9977045655250548
33127-i80.docx.txt,The PDN GW shares a SGi tunnel with the SCS/AS for the NIDD traffic exchange.,120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow.",0.9977039694786072
33854-h10.docx.txt,The transport of the security information is enabled during a PDU Session establishment procedure (with UUAA).,444,"The product acts as an intermediary HTTP agent (such as a proxy or firewall) in the data flow between two entities such as a client and server, but it does not interpret malformed HTTP requests or responses in ways that are consistent with how the messages will be processed by those entities that are at the ultimate destination.",0.9977020621299744
ts_133536v160000p.pdf.txt,"This annex specifies how to construct the input string, S, to the KDF (which is input together with the relevant key).",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976999163627625
ts_133128v160500p.pdf.txt,"C gUTI 5G-GUTI provided as outcome of initial registration or used in other cases, see, clause 5.5.1.2.2.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.997696816921234
33862-h10.docx.txt,"It is basically designed for IoT device communication, including thing-to-thing communication and person-to-thing communication.",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.997693121433258
33854-h10.docx.txt,The SMF triggers a PDU Session Establishment Accept message to the UE.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976918697357178
33128-i80.docx.txt,This happens at the same time the first trigger (LI_T3 ActivateTask) is sent.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976911544799804
ts_133536v160000p.pdf.txt,"From a security point of view, it is assumed that the link identifier update procedure is used with a protected connection.",59,"The product attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.",0.997686505317688
33700-29-030.docx.txt,The onboard HSS is synchronized with the HSS on the ground when feeder link is available.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976860284805298
33845-h00.docx.txt,The UE and the DN AAA server exchange EAP message for secondary authentication.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976857900619508
33866-h00.docx.txt,Step 5: NWDAF2 sends the processed data to NWDAF1 as a response to the initial request.,204,The product provides different responses to incoming requests in a way that reveals internal state information to an unauthorized actor outside of the intended control sphere.,0.9976851940155028
33882-i01.docx.txt,No details about handling of permissions or providing consent to a specific application function are defined.,281,"The product does not preserve permissions or incorrectly preserves permissions when copying, restoring, or sharing objects, which can cause them to have less restrictive permissions than intended.",0.997684121131897
33784-020.docx.txt,"The request includes the AF identifier (e.g., the FQDN) and NWDAF identifier.",918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.",0.9976835250854492
ts_133128v160500p.pdf.txt,The Present document does not specify details of the LI interfaces for 3G / UMTS.,120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow.",0.997683048248291
ts_133128v160500p.pdf.txt,"M iMEI IMEI used in the procedure, if available (see NOTE 1).",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.997683048248291
33738-i10.docx.txt,NF Service producer registers the model specific information including the model metadata when registering its profile in the NRF.,787,"The product writes data past the end, or before the beginning, of the intended buffer.",0.997682809829712
33256-i20.docx.txt,"The target NF (i.e., the target AMF or the target SMF) 3c.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976823329925536
33818-h10.docx.txt,Test case: Test Name: TC_TRAFFIC_SEPARATIONTo test whether traffic belonging to different network domains is separated.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976822137832642
ts_133128v160500p.pdf.txt,"M sUPI SUPI associated with the deregistration (see clause 6.2.2.4), if available.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976818561553956
ts_133122v150100p.pdf.txt,Figure B.2-1: CAPIF-1e authentication(-10)223Figure B.2-2 shows the security flow for the CAPIF-2e interface.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976818561553956
ts_133256v170000p.pdf.txt,"If the target NF is an AMF, the UAS NF further determines the target AMF for re-authentication and continues step 3a.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976812601089478
33739-i10.docx.txt,The ECS authenticates the EES and can verify the input parameters in the access token request.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976811408996582
ts_133128v160500p.pdf.txt,"M serviceID Identifies the target UE’s 5G service identifiers that have been modified (e.g., SNSSAI, CAGID), when known, see .",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976807832717896
33866-h00.docx.txt,"In column analysis, input, output and mitigation are listed as the same way as.",378,"Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.",0.9976806640625
33834-g10.docx.txt,OP and OPc are defined in 3for use with MILENAGE based authentication and are related to each other.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976805448532104
33818-h10.docx.txt,The tester tampers a BIOS or a file in the host OS kernel and restart the host.,78,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component.",0.9976803064346312
33128-i80.docx.txt,"As defined inclause 5.9.4, GUAMI consists of <MCC> <MNC> <AMF Region ID> <AMF Set ID> <AMF Pointer>.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976801872253418
33818-h10.docx.txt,"For GVNP of type 2, BVT can be applied for its VNF part.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.997679889202118
33866-h00.docx.txt,The analytics function sends the subscribed analytics to the NF Service Consumer using the sanitized data.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976794123649596
33256-i20.docx.txt,"If the target NF is an SMF, the UAS NF further determines the target SMF for re-authentication and continues step 3b.1.",289,"The product performs authentication based on the name of a resource being accessed, or the name of the actor performing the access, but it does not properly check all possible names for that resource or actor.",0.9976792931556702
33928-i40.docx.txt,"Figures 5.5.4.1-1, 5.5.4.1-2, 5.5.4.1-3 and 5.5.4.1-4 show the LIPF logic for the service type of Voice when the target is not a non-local ID.",763,"The product attempts to return a memory resource to the system, but it calls the wrong release function or calls the appropriate release function incorrectly.",0.9976783394813538
33887-i01.docx.txt,"It contains the SUCI of the AUN3 device, and an AUN3 device indicator.10.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976782202720642
33866-h00.docx.txt,NOTE 1: DataPurposeID specifies the purpose of the user data request corresponding to an analytics ID.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976775050163268
33700-29-030.docx.txt,GET IDENTITY COMMAND with specific context to provide NCGI (NR Cell Global Identifier) as parameter.,78,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component.",0.9976773858070374
33834-g10.docx.txt,"Typically, OP and / or TOP are generated by the home network operator and communicated to a UICC manufacturer by non-electronic means.",924,"The product establishes a communication channel with an endpoint and receives a message from that endpoint, but it does not sufficiently ensure that the message was not modified during transmission.",0.9976769089698792
ts_133536v160000p.pdf.txt,These messages The MSB of K ID are chosen so that they uniquely identify K at UE_2.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976767897605896
33893-i01.docx.txt,"In addition to the Authorization Result, the Ranging/SL Positioning Server also provides the G-UE info of the Group to the PKMF/DDNMF/PCF of R-UE.15.",425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.997676432132721
33866-h00.docx.txt,The NRF sends the token for the DCCF service to the data consumer.5.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.997676432132721
33700-29-030.docx.txt,The EPS/5G AKA procedure It results into incomplete procedure for mutual authentication between the network and the UE.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976763129234314
33866-h00.docx.txt,"The NWDAF derives the relevant analytics using the inputs provided by the OAM, NRF, and the NF (as specified in the table 6.7.2.3-2)2.",1284,"The product receives input that is expected to specify a quantity (such as size or length), but it does not validate or incorrectly validates that the quantity has the required properties.",0.9976761937141418
33741-i01.docx.txt,"AF and the AF wants to refresh the KAF via 5GC, the AF request AAnF for UE re-authentication so that KAF can be refreshed.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976760745048524
33893-i01.docx.txt,The Assistance UE sends a Discovery Request message to its 5G DDNMF/PKMF in order to get the associated code security parameters.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976759552955629
33739-i10.docx.txt,"When the NEF invokes the Nbsf_Management_Discovery service operation, the NEF provides the hash value and the nonce to the BSF.Step 13.",916,"The product generates a hash for a password, but it uses a scheme that does not provide a sufficient level of computational effort that would make password cracking attacks infeasible or expensive.",0.9976759552955629
33128-i80.docx.txt,The Cell Global Identification (CGI) type is used to report base station identification.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.997675597667694
33887-i01.docx.txt,It contains the SUCI of the AUN3 device and the AUN3 device indicator.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976752400398254
33740-i10.docx.txt,The 5G DDNMF of the Source UE sends an authorization request to the ProSe Application Server.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976752400398254
33893-i01.docx.txt,NOTE 5: How the DRESP MIC code is calculated is left for normative work.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976752400398254
33887-i01.docx.txt,"The TNGF sets the MSK to KTNAP || KFT, where MSK is 512 bits and the KTNAP and KFT are 256 bits.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976748824119568
33845-h00.docx.txt,"On the network side, the credential of the UE for secondary authentication is stored in DN-AAA.3defines a mechanism for subscription identifier privacy over-the-air.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976747632026672
33700-29-030.docx.txt,"Those reversed roles, because UE is originating the procedure, enable to cope with the connection discontinuity introduced by intermittent satellite coverage.",268,"Two distinct privileges, roles, capabilities, or rights can be combined in a way that allows an entity to perform unsafe actions that would not be allowed without that combination.",0.997674524784088
