File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33847-h10.docx.txt,"It ensures that the security solutions are aligned with the work in TR 23.752 ,and.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976321458816528
33847-h10.docx.txt,The UE can discover other UE(s) with interested application(s) and/or interested group(s) using the ProSe direct discovery procedure.,425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.9976352453231812
33847-h10.docx.txt,The Restricted ProSe direct discovery procedure is used for a UE to discover or be discovered by other UE(s) in proximity over the PC5 interface.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.997632622718811
33847-h10.docx.txt,"Meanwhile, AKMA has been defined in , and GBA is under study to adapt to the 5G system.",434,The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.,0.9976440072059631
33847-h10.docx.txt,Which network function derives the discovery key.- Provisioning of keys to support discovery when the UE is out of coverage.,79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.99765944480896
33847-h10.docx.txt,Both options described above require a PC5 unicast link between the remote UE and UE-to-Network relay.,294,A capture-replay flaw exists when the design of the product makes it possible for a malicious user to sniff network traffic and bypass authentication by replaying it to the server in question to the same effect as the original message (or with minor changes).,0.9976582527160645
33847-h10.docx.txt,"Therefore, it - How to transfer data between the Remote UE and the network over the UE-to-Network Relay.",924,"The product establishes a communication channel with an endpoint and receives a message from that endpoint, but it does not sufficiently ensure that the message was not modified during transmission.",0.9976407289505005
33847-h10.docx.txt,"The UE-to-Network Relay in 5G is enhanced compared to LTE ProSe, to support commercial use cases.",941,"The product creates a communication channel to initiate an outgoing request to an actor, but it does not correctly specify the intended destination for that actor.",0.9975613355636597
33847-h10.docx.txt,"This Public safety enabled UEs can be considered under control by e.g., police or government.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.99764484167099
33847-h10.docx.txt,"The UE-to-UE Relay being an untrusted node Therefore, end-to-end security between the peer UEs communicating over the UE-to-UE Relay is needed.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976502060890198
33847-h10.docx.txt,This key issue covers both Layer-2 and Layer-3 relays in 5G Proximity Services.,312,The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,0.9973886609077454
33847-h10.docx.txt,"This conversion/mapping procedure Unless the conversion is carefully performed, the group membership of specific UEs could be disclosed.",681,"When converting from one data type to another, such as long to integer, data can be omitted or translated in a way that produces unexpected values. If the resulting values are used in a sensitive context, then dangerous behaviors may occur.",0.99765944480896
33847-h10.docx.txt,"In 5GS, ProSe services can be used for both public safety services and commercial services (e.g. interactive service).",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9974084496498108
33847-h10.docx.txt,"In TR 23.752 , group communications for commercial services have been studied.",120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow.",0.9976828098297119
33847-h10.docx.txt,"Therefore, the security of ProSe group communications for commercial services needs to be considered.",552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.997612714767456
33847-h10.docx.txt,"Whether ""non-IP type"" is used for ""Unstructured type"" can be decided in normative phase.",843,"The product allocates or initializes a resource such as a pointer, object, or variable using one type, but it later accesses that resource using a type that is incompatible with the original type.",0.9976385831832886
33847-h10.docx.txt,"Whether ""non-IP type"" is used for ""Unstructured type"" can be decided in the normative phase.",843,"The product allocates or initializes a resource such as a pointer, object, or variable using one type, but it later accesses that resource using a type that is incompatible with the original type.",0.9976298809051514
33847-h10.docx.txt,PCF provisions the authorization policy and parameters for 5G UE-to-Network Relay Discovery and Communication and the related discovery security materials are provisioned by 5GDDNMF.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976162910461426
33847-h10.docx.txt,Step 25-26: The REAR key is generated at the AUSF same as in step 5.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.997639536857605
