File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33899-130.docx.txt,Access security for small data session 5465.14.3.2 Key Issue #14.2: Security for data over the small data interface.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976330995559692
33899-130.docx.txt,the third digit is incremented when editorial only changes have been incorporated in the document.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976353645324707
33899-130.docx.txt,"The e., user information transfer) traffic demand resulting from the support of existing services such as Internet access, voice, and multimedia communication.",209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976379871368408
33899-130.docx.txt,"In addition, new services such as Internet of Things (IoT), cloud-based services, industrial control, autonomous driving, mission critical communications, etc., are emerging.",79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976300001144409
33899-130.docx.txt,Such services Those requirements differ dramatically from the ones that defined current network traffic and service models and pose great challenges for existing networks.,521,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",0.9976319074630737
33899-130.docx.txt,Practical attacks against privacy and availability in 4G/LTE mobile communication systems.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.997657299041748
33899-130.docx.txt,Confidentiality: The property that data is not disclosed to system entities unless they have been authorized to know the data.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976648092269897
33899-130.docx.txt,"Editor’s note: Authentication function and derivation of keys Subscription: A Subscription describes the commercial relationship between the subscriber and the service provider, cf.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976596832275391
33899-130.docx.txt,Management Security deals with security related to management plane and deployment scenarios.,434,The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.,0.997670590877533
33899-130.docx.txt,This enables flexible MM and SM function placement without impacting security.,120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow.",0.9976671934127808
33899-130.docx.txt,"Furthermore, introduction of a seperate security anchor helps reduce security configuration complexity between network entities/functions.",1333,"The product uses a regular expression with an inefficient, possibly exponential worst-case computational complexity that consumes excessive CPU cycles.",0.9975087642669678
33899-130.docx.txt,"- Termination of security for UE-CN signalling in security anchor can thwart some persistent DoS attacks (e.g. paging attack, ).",378,"Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.",0.9973911046981812
33899-130.docx.txt,"Enabling UP integrity protection Also only certain bearers would need the UP integrity protection, not all the bearers between the two endpoints.",459,The product does not properly clean up and remove temporary or supporting resources after they have been used.,0.9976264834403992
33899-130.docx.txt,"In all of the above, regulatory requirements need to be taken into account.",521,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",0.9976404905319214
33899-130.docx.txt,The present key issue covers integrity protection for signalling between the UE and appropriate endpoints in the network.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976428151130676
33899-130.docx.txt,"In LTE, signalling is integrated protected between UE and AN, and between UE and the CN.",798,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",0.9976567029953003
33899-130.docx.txt,"Futhermore, some NAS signalling messages have to be exchanged between the UE and the MME before NAS security activation.",319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976382255554199
33899-130.docx.txt,"For example, the very first attach request is sent before NAS security activation.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.997661828994751
33899-130.docx.txt,"Additionally, there are opportunities to attack the keys when re-synchronization is required.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976422190666199
33899-130.docx.txt,"But if the UE could recognize the public key signatures from genuine networks, this requirement could be met.",347,"The product does not verify, or incorrectly verifies, the cryptographic signature for data.",0.9976354837417603
33899-130.docx.txt,"- Key issue #7.1 ""Subscription identifier privacy"" discusses the leakage of permanent subscription identifiers, such as IMSI, on the radio interface.",639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.997660756111145
33899-130.docx.txt,"But if the UE could recognize the encryption public keys of genuine networks, this requirement could be met.",798,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",0.9976650476455688
