File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33858-i10.docx.txt,"Localized service: Service, which is localized (i.e. provided at specific/limited area) and/or can be bounded in time.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976390600204468
33858-i10.docx.txt,The UE can only provide SUCI/Onboarding SUCI in case it is configured with SUPI privacy parameters.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.997636079788208
33858-i10.docx.txt,This solution proposes to use a hash of the key KTNGF as identifier in case anonymous SUCI is used during the authentication towards the SNPN.,916,"The product generates a hash for a password, but it uses a scheme that does not provide a sufficient level of computational effort that would make password cracking attacks infeasible or expensive.",0.9976614713668823
33858-i10.docx.txt,The new identifier is proposed to be a hash of the key KTNGF.,916,"The product generates a hash for a password, but it uses a scheme that does not provide a sufficient level of computational effort that would make password cracking attacks infeasible or expensive.",0.9976598024368286
33858-i10.docx.txt,It is proposed to send the new identifier using the IDi payload.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976396560668945
33858-i10.docx.txt,"In step 2, NAI includes identifier of SNPN (i.e. PLMN ID and the NID of the SNPN).",89,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",0.9976410865783691
33858-i10.docx.txt,- N5CW sends UE identity (e.g. SUCI/on boarding SUCI) and AN parameters to the TWAP/TWIF.,611,"The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control, causing the product to embed incorrect documents into its output.",0.9976632595062256
33858-i10.docx.txt,"This gives a UE and SNPN the means to mutually authenticate and hereby confidentiality, integrity and replay protect the communication as stated in the requirements.",294,A capture-replay flaw exists when the design of the product makes it possible for a malicious user to sniff network traffic and bypass authentication by replaying it to the server in question to the same effect as the original message (or with minor changes).,0.99765944480896
33858-i10.docx.txt,Authentication is performed between the AUSF and UE using the selected EAP method.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.997661828994751
33858-i10.docx.txt,The decision to use MSK instead of EMSK is based on the NSWO indicator received in step 5.,476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976539015769958
