File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33870-080.docx.txt,In the case of a reference to a3: “Non-Access-Stratum (NAS) protocol for 5G System (5GS)”.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976308345794678
33870-080.docx.txt,"In 5G EAP-AKA’, the UE always sends the same SUCI in the EAP layer.",918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.",0.9976111650466919
33870-080.docx.txt,"Ues assigned access identities 11-15, will send establishment cause “highPriorityAccess”, which affords them admission benefits when accessing the network.",552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976292252540588
33870-080.docx.txt,"So, similar methods can be reused for the digital identifier configuration).",94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9976650476455688
33870-080.docx.txt,"The solution can work with the mandatory authentication methods such as 5G-AKA, EAP-AKA’ and with the optional EAP methods.",306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976608753204346
33870-080.docx.txt,This solution proposes a padding mechanism to protect the privacy of variable length SUPIs in NAI format.,134,"The product uses a function that accepts a format string as an argument, but the format string originates from an external source.",0.9976593255996704
33870-080.docx.txt,The UE performs ECIES-based encryption on the resulting username padded with special characters to generate the ciphertext used to form the final SUCI output 3.,312,The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,0.9976251721382141
33870-080.docx.txt,AUSF forwards the SUCI containing SUPI in NAI format to the UDM/SIDF7.,444,"The product acts as an intermediary HTTP agent (such as a proxy or firewall) in the data flow between two entities such as a client and server, but it does not interpret malformed HTTP requests or responses in ways that are consistent with how the messages will be processed by those entities that are at the ultimate destination.",0.9976555109024048
33870-080.docx.txt,lmin/lmax values are used such as to ensure that resulting cleartext length is according to a normalized range across SUPIs after padding.,908,The product uses or accesses a resource that has not been initialized.,0.9976605176925659
33870-080.docx.txt,A fixed k value (for a desired k-anonymity level) gives two length limits shown as lmin and lmax.,770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",0.9974139928817749
33870-080.docx.txt,"The solution has impact on the UE and the SIDF, consequently the UDM.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976671934127808
33870-080.docx.txt,A fixed k value (for a desired k-anonymity level) gives two length limits shown as lmin and lmax.,770,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",0.9974139928817749
