File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
ts_133533v180200p.pdf.txt,z the third digit is incremented when editorial only changes have been incorporated in the document.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9915300607681274
ts_133533v180200p.pdf.txt,"The following documents contain provisions which, through reference in this text, constitute provisions of the present document.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9975741505622864
ts_133533v180200p.pdf.txt,"Stage 3"".(-05)83For the purposes of the present document, the terms given in TR 21.905andand the following apply.",776,"The product uses XML documents and allows their structure to be defined with a Document Type Definition (DTD), but it does not properly control the number of recursive definitions of entities.",0.9976677298545837
ts_133533v180200p.pdf.txt,"For the purposes of the present document, the abbreviations given in TR 21.905and the following apply.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976321458816528
ts_133533v180200p.pdf.txt,"In addition to the functionalities supported by 5G PKMF, the SLPKMF - Support UE role authorization via the UDM.",552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976229071617126
ts_133533v180200p.pdf.txt,The address of SLPKMF can be preconfigured on the UE or provisioned by the PCF to the UE.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976592063903809
ts_133533v180200p.pdf.txt,It is used to transport the UE authorization result for authorization of Ranging/SL Positioning service exposure.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976460337638855
ts_133533v180200p.pdf.txt,It is used to transport the UE privacy profile to GMLC for authorization of Ranging/SL Positioning service exposure.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976432919502258
ts_133533v180200p.pdf.txt,"PC8*: The reference point between the UE and the SLPKMF, which relies on 5GC user plane for transport (i.e. an ""over IP"" reference point).",434,The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.,0.9976288676261902
ts_133533v180200p.pdf.txt,It is used to transport security materials to UEs for Ranging/SL Positioning discovery and communication.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.997654139995575
ts_133533v180200p.pdf.txt,It is used to transport security materials between SLPKMFs to support Ranging/SL Positioning services in inter-PLMN scenarios.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976370334625244
ts_133533v180200p.pdf.txt,"Based on clause 5.3.3.1 of, the Direct Communication Request (DCR) message is not protected for V2X capable UEs.",22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.997660756111145
ts_133533v180200p.pdf.txt,Any information that needs security protection for Ranging/SL Positioning UE discovery needs to be sent in the Direct Security Mode Complete message.,312,The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,0.9976511597633362
ts_133533v180200p.pdf.txt,This clause specifies the authorization requirements and procedures for the operations in Ranging/SL positioning services wherever authorization or privacy check is required.,425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.9976309537887573
ts_133533v180200p.pdf.txt,The 5G system as a Target UE/SL Reference UE/SL Positioning Server UE/Located UE) in a Ranging/Sidelink Positioning service.,59,"The product attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.",0.9976442456245422
ts_133533v180200p.pdf.txt,The details of UE authorization for Ranging/SL positioning communication in unicast mode are specified in clause 6.4.3.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976426959037781
ts_133533v180200p.pdf.txt,The details of UE authorization for Ranging/SL positioning communication in broadcast/groupcast mode are specified in clause 6.4.4.,425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.9976409673690796
ts_133533v180200p.pdf.txt,"For the authorization of the AF, 5GC NF or LCS client for Ranging/SL Positioning service exposure, the SL-MT-LR procedure specified inis taken as the baseline.",552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976170659065247
ts_133533v180200p.pdf.txt,"If the privacy profile allows location exposure, the UE (e.g. Located UE) accepts the request to expose its location related information and proceeds.",79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976592063903809
ts_133533v180200p.pdf.txt,Ranging/SL Positioning control over RSPP is performed on SR5 reference point between UEs.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976335763931274
ts_133533v180200p.pdf.txt,Communication procedures defined inor 5G ProSe Direct Communication procedures defined inare used for RSPP transport between UEs.,319,The product transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,0.9976462721824646
ts_133533v180200p.pdf.txt,"For Ranging/SL Positioning services provided by application providers, long-term credentials provided by applications are assumed available on the UE.",798,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",0.9976571798324585
ts_133533v180200p.pdf.txt,The security procedures defined for 5G ProSe unicast mode Direct Communication in clause 6.2.3 ofare reused on ProSe capable UEs.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976493716239929
ts_133533v180200p.pdf.txt,- UE SLP Key Request/Response are used instead of ProSe Remote User Key Request/Response.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976494908332825
ts_133533v180200p.pdf.txt,- SLPK and SLPK ID are used instead of UP-PRUK and UP-PRUK ID. - SLP Key Request/Response are used instead of Key Request/Response.,639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,0.9976637363433838
ts_133533v180200p.pdf.txt,This clause describes the security mechanism for broadcast/groupcast communication over RSPP.,918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.",0.9976512789726257
ts_133533v180200p.pdf.txt,The RSPP messages for broadcast/groupcast communication are protected at the RSPP layer.(-05)163.4.4.2 Security flows for broadcast/groupcast communication Receiving UEReceiving UESending UEReceiving UE1a.,209,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.9976454377174377
ts_133533v180200p.pdf.txt,The chosen ciphering and integrity algorithms are determined by SLPKMF based on the received UE security capabilities in step 1a.,325,"The product does not implement a required step in a cryptographic algorithm, resulting in weaker encryption than advertised by the algorithm.",0.9976279139518738
ts_133533v180200p.pdf.txt,NOTE 3: Sidelink Positioning Group refers to a specific Ranging/SL positioning service.,59,"The product attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.",0.9976510405540466
ts_133533v180200p.pdf.txt,"The UE sending a message Then, append the Payload to it as illustrated in figure 6.4.4.3.1-1.",79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976379871368408
ts_133533v180200p.pdf.txt,The counter is used in combination with the selected ciphering algorithm and integrity algorithm.,331,"The product uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",0.9976493716239929
ts_133533v180200p.pdf.txt,"If the chosen integrity algorithm is not the NULL algorithm, calculate MAC of the message header and the Payload based on the chosen integrity algorithm.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976505637168884
ts_133533v180200p.pdf.txt,The use and mode of operation of the chosen integrity algorithm are specified in Annex D of.,94,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.9974318146705627
ts_133533v180200p.pdf.txt,"If the chosen ciphering algorithm is not the NULL algorithm, encrypt the Payload and MAC based on the chosen ciphering algorithm.",476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",0.9976487755775452
ts_133533v180200p.pdf.txt,The use and mode of operation of the chosen ciphering algorithm are specified in Annex D of.,338,"The product uses a Pseudo-Random Number Generator (PRNG) in a security context, but the PRNG's algorithm is not cryptographically strong.",0.996547520160675
