File Name,Sentence,Mapped CWE-ID,CWE Description,Positive Probability
33854-h10.docx.txt,"Externally, e.g. false location information derived from spoofed GNSS transmitter, spoofed neighbour Cell IDs is reported to the USS/UTM.",290,This attack-focused weakness is caused by incorrectly implemented authentication schemes that are subject to spoofing attacks.,0.9975188970565796
33854-h10.docx.txt,"Internally, e.g. a compromised UAV reports forged Location Information regardless of received e.g. GNSS signals or neighbour Cell IDs.",611,"The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control, causing the product to embed incorrect documents into its output.",0.9976599216461182
33854-h10.docx.txt,overviewThe call flow of this solution is shown in the figure below.,22,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.9976391792297363
33854-h10.docx.txt,Figure 6.1.2.1-1: UAA procedureNOTE 1: A new IE or an extension of an existing IE can be used to indicate UAA is requested.,79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,0.9976363182067871
33854-h10.docx.txt,The IE can be defined in stage 3 and in coordination with CT.,78,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component.",0.9976717829704285
33854-h10.docx.txt,The message AMF sent to UE includes the UAS-ID and 1.,552,"The product makes files or directories accessible to unauthorized actors, even though they should not be.",0.9976394176483154
33854-h10.docx.txt,The USS/UTM sends the UAA revocation request to AMF through UFES to revoke the UAS service for a UAV.,918,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected destination.",0.9976282715797424
33854-h10.docx.txt,The UAV is identified by the GPSI and UAS-ID in the UAA revocation Request.,425,"The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files.",0.9976426959037781
33854-h10.docx.txt,The UAS authentication and authorization (UAA) with USS/UTM is performed after UAV is authenticated with the network (using UE ID).,289,"The product performs authentication based on the name of a resource being accessed, or the name of the actor performing the access, but it does not properly check all possible names for that resource or actor.",0.9976623058319092
33854-h10.docx.txt,This solution supports multiple UAA methods to meet potential different authentication requirements from USS/UTM.,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,0.9976509213447571
